POLICY,,DURATION (DAYS),,,,AGE GROUP,,PRICING (2 DECIMAL PLACES MAXIMUM),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSURER NAME,POLICY NAME,MINIMUM VALUE,UNIT,MAXIMUM VALUE,UNIT,AGE MINIMUM,AGE MAXIMUM,,REGION 1,,,REGION 2,,,REGION 3,,,REGION 4,,,REGION 5,,,REGION 6,,,REGION 7,
,,,,,,,,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY
Virgin Money,Medical Only,16,Days,16,Days,65,69,83.35,166.70,166.70,72.59,145.18,145.18,67.47,134.94,134.94,58.57,117.14,117.14,51.17,102.34,102.34,,,,,,
Virgin Money,Medical Only,17,Days,17,Days,65,69,88.25,176.50,176.50,76.16,152.32,152.32,72.47,144.94,144.94,62.39,124.78,124.78,54.74,109.48,109.48,,,,,,
Virgin Money,Medical Only,18,Days,18,Days,65,69,90.70,181.40,181.40,78.54,157.08,157.08,73.72,147.44,147.44,64.94,129.88,129.88,55.93,111.86,111.86,,,,,,
Virgin Money,Medical Only,19,Days,19,Days,65,69,94.38,188.76,188.76,82.11,164.22,164.22,77.47,154.94,154.94,67.48,134.96,134.96,58.31,116.62,116.62,,,,,,
Virgin Money,Medical Only,20,Days,20,Days,65,69,95.60,191.20,191.20,83.30,166.60,166.60,77.47,154.94,154.94,67.48,134.96,134.96,58.31,116.62,116.62,,,,,,
Virgin Money,Medical Only,21,Days,21,Days,65,69,96.83,193.66,193.66,83.30,166.60,166.60,78.72,157.44,157.44,68.76,137.52,137.52,60.69,121.38,121.38,,,,,,
Virgin Money,Medical Only,22,Days,22,Days,65,69,101.73,203.46,203.46,88.06,176.12,176.12,83.72,167.44,167.44,71.30,142.60,142.60,63.07,126.14,126.14,,,,,,
Virgin Money,Medical Only,23,Days,23,Days,65,69,104.18,208.36,208.36,90.44,180.88,180.88,84.97,169.94,169.94,73.85,147.70,147.70,64.26,128.52,128.52,,,,,,
Virgin Money,Medical Only,24,Days,24,Days,65,69,106.64,213.28,213.28,92.82,185.64,185.64,87.47,174.94,174.94,76.40,152.80,152.80,65.45,130.90,130.90,,,,,,
Virgin Money,Medical Only,25,Days,25,Days,65,69,112.76,225.52,225.52,97.58,195.16,195.16,92.46,184.92,184.92,78.94,157.88,157.88,70.21,140.42,140.42,,,,,,
Virgin Money,Medical Only,26,Days,26,Days,65,69,118.89,237.78,237.78,102.34,204.68,204.68,96.21,192.42,192.42,84.04,168.08,168.08,72.59,145.18,145.18,,,,,,
Virgin Money,Medical Only,27,Days,27,Days,65,69,121.34,242.68,242.68,105.91,211.82,211.82,98.71,197.42,197.42,85.31,170.62,170.62,74.97,149.94,149.94,,,,,,
Virgin Money,Medical Only,28,Days,28,Days,65,69,127.47,254.94,254.94,109.48,218.96,218.96,103.71,207.42,207.42,89.13,178.26,178.26,78.54,157.08,157.08,,,,,,
Virgin Money,Medical Only,29,Days,29,Days,65,69,128.70,257.40,257.40,110.67,221.34,221.34,104.96,209.92,209.92,90.40,180.80,180.80,79.73,159.46,159.46,,,,,,
Virgin Money,Medical Only,30,Days,30,Days,65,69,129.92,259.84,259.84,111.86,223.72,223.72,104.96,209.92,209.92,90.40,180.80,180.80,79.73,159.46,159.46,,,,,,
Virgin Money,Medical Only,31,Days,31,Days,65,69,131.15,262.30,262.30,113.05,226.10,226.10,106.21,212.42,212.42,91.68,183.36,183.36,80.92,161.84,161.84,,,,,,
Virgin Money,Medical Only,32,Days,32,Days,65,69,131.15,262.30,262.30,113.05,226.10,226.10,106.21,212.42,212.42,91.68,183.36,183.36,80.92,161.84,161.84,,,,,,
Virgin Money,Medical Only,33,Days,33,Days,65,69,137.28,274.56,274.56,117.81,235.62,235.62,112.46,224.92,224.92,96.77,193.54,193.54,84.49,168.98,168.98,,,,,,
Virgin Money,Medical Only,34,Days,34,Days,65,69,138.50,277.00,277.00,119.00,238.00,238.00,112.46,224.92,224.92,98.04,196.08,196.08,84.49,168.98,168.98,,,,,,
Virgin Money,Medical Only,35,Days,35,Days,65,69,140.96,281.92,281.92,121.38,242.76,242.76,114.95,229.90,229.90,99.32,198.64,198.64,88.06,176.12,176.12,,,,,,
Virgin Money,Medical Only,36,Days,36,Days,65,69,143.41,286.82,286.82,124.95,249.90,249.90,117.45,234.90,234.90,100.59,201.18,201.18,89.25,178.50,178.50,,,,,,
Virgin Money,Medical Only,37,Days,37,Days,65,69,144.63,289.26,289.26,126.14,252.28,252.28,117.45,234.90,234.90,103.14,206.28,206.28,89.25,178.50,178.50,,,,,,
Virgin Money,Medical Only,38,Days,38,Days,65,69,149.54,299.08,299.08,128.52,257.04,257.04,122.45,244.90,244.90,105.68,211.36,211.36,91.63,183.26,183.26,,,,,,
Virgin Money,Medical Only,39,Days,39,Days,65,69,150.76,301.52,301.52,129.71,259.42,259.42,123.70,247.40,247.40,106.96,213.92,213.92,92.82,185.64,185.64,,,,,,
Virgin Money,Medical Only,40,Days,40,Days,65,69,153.21,306.42,306.42,133.28,266.56,266.56,124.95,249.90,249.90,108.23,216.46,216.46,94.01,188.02,188.02,,,,,,
Virgin Money,Medical Only,41,Days,41,Days,65,69,161.79,323.58,323.58,139.23,278.46,278.46,132.45,264.90,264.90,114.60,229.20,229.20,99.96,199.92,199.92,,,,,,
Virgin Money,Medical Only,42,Days,42,Days,65,69,166.70,333.40,333.40,143.99,287.98,287.98,134.95,269.90,269.90,117.14,234.28,234.28,102.34,204.68,204.68,,,,,,
Virgin Money,Medical Only,43,Days,43,Days,65,69,172.82,345.64,345.64,148.75,297.50,297.50,141.19,282.38,282.38,123.51,247.02,247.02,107.10,214.20,214.20,,,,,,
Virgin Money,Medical Only,44,Days,44,Days,65,69,175.28,350.56,350.56,151.13,302.26,302.26,142.44,284.88,284.88,123.51,247.02,247.02,108.29,216.58,216.58,,,,,,
Virgin Money,Medical Only,45,Days,45,Days,65,69,178.95,357.90,357.90,154.70,309.40,309.40,146.19,292.38,292.38,126.06,252.12,252.12,110.67,221.34,221.34,,,,,,
Virgin Money,Medical Only,46,Days,46,Days,65,69,181.40,362.80,362.80,157.08,314.16,314.16,147.44,294.88,294.88,128.60,257.20,257.20,111.86,223.72,223.72,,,,,,
Virgin Money,Medical Only,47,Days,47,Days,65,69,183.86,367.72,367.72,158.27,316.54,316.54,149.94,299.88,299.88,128.60,257.20,257.20,113.05,226.10,226.10,,,,,,
Virgin Money,Medical Only,48,Days,48,Days,65,69,185.08,370.16,370.16,160.65,321.30,321.30,151.19,302.38,302.38,129.88,259.76,259.76,113.05,226.10,226.10,,,,,,
Virgin Money,Medical Only,49,Days,49,Days,65,69,187.53,375.06,375.06,161.84,323.68,323.68,152.44,304.88,304.88,132.42,264.84,264.84,115.43,230.86,230.86,,,,,,
Virgin Money,Medical Only,50,Days,50,Days,65,69,189.98,379.96,379.96,164.22,328.44,328.44,154.94,309.88,309.88,134.97,269.94,269.94,117.81,235.62,235.62,,,,,,
Virgin Money,Medical Only,51,Days,51,Days,65,69,191.21,382.42,382.42,165.41,330.82,330.82,156.19,312.38,312.38,134.97,269.94,269.94,117.81,235.62,235.62,,,,,,
Virgin Money,Medical Only,52,Days,52,Days,65,69,194.89,389.78,389.78,167.79,335.58,335.58,158.69,317.38,317.38,137.52,275.04,275.04,120.19,240.38,240.38,,,,,,
Virgin Money,Medical Only,53,Days,53,Days,65,69,196.11,392.22,392.22,170.17,340.34,340.34,159.94,319.88,319.88,138.79,277.58,277.58,120.19,240.38,240.38,,,,,,
Virgin Money,Medical Only,54,Days,54,Days,65,69,198.56,397.12,397.12,171.36,342.72,342.72,162.44,324.88,324.88,140.06,280.12,280.12,123.76,247.52,247.52,,,,,,
Virgin Money,Medical Only,55,Days,55,Days,65,69,199.79,399.58,399.58,172.55,345.10,345.10,163.68,327.36,327.36,142.61,285.22,285.22,123.76,247.52,247.52,,,,,,
Virgin Money,Medical Only,56,Days,56,Days,65,69,203.47,406.94,406.94,174.93,349.86,349.86,164.93,329.86,329.86,143.88,287.76,287.76,124.95,249.90,249.90,,,,,,
Virgin Money,Medical Only,57,Days,57,Days,65,69,204.69,409.38,409.38,176.12,352.24,352.24,166.18,332.36,332.36,145.16,290.32,290.32,126.14,252.28,252.28,,,,,,
Virgin Money,Medical Only,58,Days,58,Days,65,69,207.14,414.28,414.28,179.69,359.38,359.38,169.93,339.86,339.86,146.43,292.86,292.86,127.33,254.66,254.66,,,,,,
Virgin Money,Medical Only,59,Days,59,Days,65,69,208.37,416.74,416.74,180.88,361.76,361.76,169.93,339.86,339.86,147.70,295.40,295.40,128.52,257.04,257.04,,,,,,
Virgin Money,Medical Only,60,Days,62,Days,65,69,212.05,424.10,424.10,183.26,366.52,366.52,172.43,344.86,344.86,148.98,297.96,297.96,129.71,259.42,259.42,,,,,,
Virgin Money,Medical Only,63,Days,92,Days,65,69,274.56,549.12,549.12,238.00,476.00,476.00,223.66,447.32,447.32,194.81,389.62,389.62,170.17,340.34,340.34,,,,,,
Virgin Money,Medical Only,93,Days,123,Days,65,69,324.81,649.62,649.62,280.84,561.68,561.68,264.89,529.78,529.78,227.92,455.84,455.84,199.92,399.84,399.84,,,,,,
Virgin Money,Medical Only,124,Days,153,Days,65,69,377.52,755.04,755.04,327.25,654.50,654.50,307.38,614.76,614.76,266.12,532.24,532.24,233.24,466.48,466.48,,,,,,
Virgin Money,Medical Only,154,Days,184,Days,65,69,425.32,850.64,850.64,367.71,735.42,735.42,347.36,694.72,694.72,300.50,601.00,601.00,262.99,525.98,525.98,,,,,,
Virgin Money,Medical Only,185,Days,215,Days,65,69,490.28,980.56,980.56,424.83,849.66,849.66,399.84,799.68,799.68,347.61,695.22,695.22,302.26,604.52,604.52,,,,,,
Virgin Money,Medical Only,216,Days,245,Days,65,69,541.76,1083.52,1083.52,467.67,935.34,935.34,441.07,882.14,882.14,381.99,763.98,763.98,334.39,668.78,668.78,,,,,,
Virgin Money,Medical Only,246,Days,276,Days,65,69,592.01,1184.02,1184.02,511.70,1023.40,1023.40,482.31,964.62,964.62,418.92,837.84,837.84,365.33,730.66,730.66,,,,,,
Virgin Money,Medical Only,277,Days,306,Days,65,69,641.04,1282.08,1282.08,554.54,1109.08,1109.08,523.54,1047.08,1047.08,452.02,904.04,904.04,395.08,790.16,790.16,,,,,,
Virgin Money,Medical Only,307,Days,337,Days,65,69,696.20,1392.40,1392.40,602.14,1204.28,1204.28,567.27,1134.54,1134.54,491.49,982.98,982.98,429.59,859.18,859.18,,,,,,
Virgin Money,Medical Only,338,Days,365,Days,65,69,732.97,1465.94,1465.94,633.08,1266.16,1266.16,597.26,1194.52,1194.52,518.23,1036.46,1036.46,452.20,904.40,904.40,,,,,,
Virgin Money,Medical Only,1,Days,3,Days,70,74,106.05,212.10,212.10,92.95,185.90,185.90,85.59,171.18,171.18,76.51,153.02,153.02,64.35,128.70,128.70,,,,,,
Virgin Money,Medical Only,4,Days,4,Days,70,74,106.05,212.10,212.10,92.95,185.90,185.90,85.59,171.18,171.18,76.51,153.02,153.02,64.35,128.70,128.70,,,,,,
Virgin Money,Medical Only,5,Days,5,Days,70,74,106.05,212.10,212.10,92.95,185.90,185.90,85.59,171.18,171.18,76.51,153.02,153.02,64.35,128.70,128.70,,,,,,
Virgin Money,Medical Only,6,Days,6,Days,70,74,106.05,212.10,212.10,92.95,185.90,185.90,85.59,171.18,171.18,76.51,153.02,153.02,64.35,128.70,128.70,,,,,,
Virgin Money,Medical Only,7,Days,7,Days,70,74,106.05,212.10,212.10,92.95,185.90,185.90,85.59,171.18,171.18,76.51,153.02,153.02,64.35,128.70,128.70,,,,,,
Virgin Money,Medical Only,8,Days,8,Days,70,74,108.99,217.98,217.98,94.38,188.76,188.76,88.59,177.18,177.18,76.51,153.02,153.02,67.21,134.42,134.42,,,,,,
Virgin Money,Medical Only,9,Days,9,Days,70,74,110.47,220.94,220.94,97.24,194.48,194.48,90.09,180.18,180.18,78.04,156.08,156.08,68.64,137.28,137.28,,,,,,
Virgin Money,Medical Only,10,Days,10,Days,70,74,113.41,226.82,226.82,97.24,194.48,194.48,93.09,186.18,186.18,81.10,162.20,162.20,68.64,137.28,137.28,,,,,,
Virgin Money,Medical Only,11,Days,11,Days,70,74,114.89,229.78,229.78,98.67,197.34,197.34,94.59,189.18,189.18,81.10,162.20,162.20,71.50,143.00,143.00,,,,,,
Virgin Money,Medical Only,12,Days,12,Days,70,74,117.83,235.66,235.66,101.53,203.06,203.06,94.59,189.18,189.18,82.63,165.26,165.26,72.93,145.86,145.86,,,,,,
Virgin Money,Medical Only,13,Days,13,Days,70,74,119.30,238.60,238.60,102.96,205.92,205.92,97.60,195.20,195.20,85.69,171.38,171.38,72.93,145.86,145.86,,,,,,
Virgin Money,Medical Only,14,Days,14,Days,70,74,122.25,244.50,244.50,105.82,211.64,211.64,99.10,198.20,198.20,85.69,171.38,171.38,75.79,151.58,151.58,,,,,,
Virgin Money,Medical Only,15,Days,15,Days,70,74,126.67,253.34,253.34,110.11,220.22,220.22,103.60,207.20,207.20,90.28,180.56,180.56,77.22,154.44,154.44,,,,,,
Virgin Money,Medical Only,16,Days,16,Days,70,74,131.09,262.18,262.18,114.40,228.80,228.80,106.61,213.22,213.22,91.81,183.62,183.62,80.08,160.16,160.16,,,,,,
Virgin Money,Medical Only,17,Days,17,Days,70,74,139.93,279.86,279.86,120.12,240.24,240.24,112.61,225.22,225.22,99.46,198.92,198.92,85.80,171.60,171.60,,,,,,
Virgin Money,Medical Only,18,Days,18,Days,70,74,141.40,282.80,282.80,122.98,245.96,245.96,115.62,231.24,231.24,100.99,201.98,201.98,88.66,177.32,177.32,,,,,,
Virgin Money,Medical Only,19,Days,19,Days,70,74,148.76,297.52,297.52,128.70,257.40,257.40,121.62,243.24,243.24,105.58,211.16,211.16,92.95,185.90,185.90,,,,,,
Virgin Money,Medical Only,20,Days,20,Days,70,74,150.24,300.48,300.48,131.56,263.12,263.12,121.62,243.24,243.24,105.58,211.16,211.16,92.95,185.90,185.90,,,,,,
Virgin Money,Medical Only,21,Days,21,Days,70,74,153.18,306.36,306.36,131.56,263.12,263.12,124.62,249.24,249.24,108.64,217.28,217.28,94.38,188.76,188.76,,,,,,
Virgin Money,Medical Only,22,Days,22,Days,70,74,159.07,318.14,318.14,137.28,274.56,274.56,130.63,261.26,261.26,113.23,226.46,226.46,98.67,197.34,197.34,,,,,,
Virgin Money,Medical Only,23,Days,23,Days,70,74,163.49,326.98,326.98,141.57,283.14,283.14,133.63,267.26,267.26,114.76,229.52,229.52,101.53,203.06,203.06,,,,,,
Virgin Money,Medical Only,24,Days,24,Days,70,74,167.91,335.82,335.82,145.86,291.72,291.72,138.14,276.28,276.28,119.35,238.70,238.70,102.96,205.92,205.92,,,,,,
Virgin Money,Medical Only,25,Days,25,Days,70,74,176.75,353.50,353.50,153.01,306.02,306.02,144.14,288.28,288.28,123.94,247.88,247.88,110.11,220.22,220.22,,,,,,
Virgin Money,Medical Only,26,Days,26,Days,70,74,185.59,371.18,371.18,161.59,323.18,323.18,151.65,303.30,303.30,131.59,263.18,263.18,114.40,228.80,228.80,,,,,,
Virgin Money,Medical Only,27,Days,27,Days,70,74,190.00,380.00,380.00,165.88,331.76,331.76,156.16,312.32,312.32,133.12,266.24,266.24,118.69,237.38,237.38,,,,,,
Virgin Money,Medical Only,28,Days,28,Days,70,74,198.84,397.68,397.68,171.60,343.20,343.20,162.16,324.32,324.32,140.77,281.54,281.54,122.98,245.96,245.96,,,,,,
Virgin Money,Medical Only,29,Days,29,Days,70,74,201.79,403.58,403.58,174.46,348.92,348.92,165.17,330.34,330.34,142.30,284.60,284.60,124.41,248.82,248.82,,,,,,
Virgin Money,Medical Only,30,Days,30,Days,70,74,204.73,409.46,409.46,177.32,354.64,354.64,166.67,333.34,333.34,143.83,287.66,287.66,125.84,251.68,251.68,,,,,,
Virgin Money,Medical Only,31,Days,31,Days,70,74,206.21,412.42,412.42,178.75,357.50,357.50,168.17,336.34,336.34,145.36,290.72,290.72,127.27,254.54,254.54,,,,,,
Virgin Money,Medical Only,32,Days,32,Days,70,74,209.15,418.30,418.30,180.18,360.36,360.36,169.67,339.34,339.34,146.89,293.78,293.78,128.70,257.40,257.40,,,,,,
Virgin Money,Medical Only,33,Days,33,Days,70,74,215.04,430.08,430.08,184.47,368.94,368.94,175.68,351.36,351.36,151.48,302.96,302.96,132.99,265.98,265.98,,,,,,
Virgin Money,Medical Only,34,Days,34,Days,70,74,216.52,433.04,433.04,187.33,374.66,374.66,175.68,351.36,351.36,154.54,309.08,309.08,132.99,265.98,265.98,,,,,,
Virgin Money,Medical Only,35,Days,35,Days,70,74,220.94,441.88,441.88,191.62,383.24,383.24,180.18,360.36,360.36,156.07,312.14,312.14,137.28,274.56,274.56,,,,,,
Virgin Money,Medical Only,36,Days,36,Days,70,74,225.35,450.70,450.70,195.91,391.82,391.82,184.68,369.36,369.36,159.13,318.26,318.26,140.14,280.28,280.28,,,,,,
Virgin Money,Medical Only,37,Days,37,Days,70,74,228.30,456.60,456.60,197.34,394.68,394.68,184.68,369.36,369.36,160.66,321.32,321.32,140.14,280.28,280.28,,,,,,
Virgin Money,Medical Only,38,Days,38,Days,70,74,234.19,468.38,468.38,201.63,403.26,403.26,192.19,384.38,384.38,165.25,330.50,330.50,144.43,288.86,288.86,,,,,,
Virgin Money,Medical Only,39,Days,39,Days,70,74,237.14,474.28,474.28,204.49,408.98,408.98,193.69,387.38,387.38,168.31,336.62,336.62,145.86,291.72,291.72,,,,,,
Virgin Money,Medical Only,40,Days,40,Days,70,74,241.56,483.12,483.12,208.78,417.56,417.56,196.70,393.40,393.40,169.84,339.68,339.68,148.72,297.44,297.44,,,,,,
Virgin Money,Medical Only,41,Days,41,Days,70,74,254.81,509.62,509.62,218.79,437.58,437.58,207.21,414.42,414.42,179.02,358.04,358.04,157.30,314.60,314.60,,,,,,
Virgin Money,Medical Only,42,Days,42,Days,70,74,260.70,521.40,521.40,225.94,451.88,451.88,211.71,423.42,423.42,183.61,367.22,367.22,161.59,323.18,323.18,,,,,,
Virgin Money,Medical Only,43,Days,43,Days,70,74,272.49,544.98,544.98,234.52,469.04,469.04,220.72,441.44,441.44,192.79,385.58,385.58,167.31,334.62,334.62,,,,,,
Virgin Money,Medical Only,44,Days,44,Days,70,74,273.96,547.92,547.92,235.95,471.90,471.90,223.72,447.44,447.44,192.79,385.58,385.58,170.17,340.34,340.34,,,,,,
Virgin Money,Medical Only,45,Days,45,Days,70,74,281.32,562.64,562.64,243.10,486.20,486.20,229.73,459.46,459.46,197.38,394.76,394.76,174.46,348.92,348.92,,,,,,
Virgin Money,Medical Only,46,Days,46,Days,70,74,285.74,571.48,571.48,247.39,494.78,494.78,232.73,465.46,465.46,201.97,403.94,403.94,175.89,351.78,351.78,,,,,,
Virgin Money,Medical Only,47,Days,47,Days,70,74,287.22,574.44,574.44,248.82,497.64,497.64,234.23,468.46,468.46,201.97,403.94,403.94,178.75,357.50,357.50,,,,,,
Virgin Money,Medical Only,48,Days,48,Days,70,74,290.16,580.32,580.32,251.68,503.36,503.36,237.24,474.48,474.48,205.03,410.06,410.06,178.75,357.50,357.50,,,,,,
Virgin Money,Medical Only,49,Days,49,Days,70,74,294.58,589.16,589.16,253.11,506.22,506.22,238.74,477.48,477.48,206.56,413.12,413.12,180.18,360.36,360.36,,,,,,
Virgin Money,Medical Only,50,Days,50,Days,70,74,299.00,598.00,598.00,257.40,514.80,514.80,243.24,486.48,486.48,211.15,422.30,422.30,184.47,368.94,368.94,,,,,,
Virgin Money,Medical Only,51,Days,51,Days,70,74,300.47,600.94,600.94,260.26,520.52,520.52,246.25,492.50,492.50,211.15,422.30,422.30,184.47,368.94,368.94,,,,,,
Virgin Money,Medical Only,52,Days,52,Days,70,74,304.89,609.78,609.78,264.55,529.10,529.10,247.75,495.50,495.50,215.74,431.48,431.48,188.76,377.52,377.52,,,,,,
Virgin Money,Medical Only,53,Days,53,Days,70,74,307.84,615.68,615.68,265.98,531.96,531.96,250.75,501.50,501.50,218.80,437.60,437.60,188.76,377.52,377.52,,,,,,
Virgin Money,Medical Only,54,Days,54,Days,70,74,312.25,624.50,624.50,268.84,537.68,537.68,255.26,510.52,510.52,220.33,440.66,440.66,193.05,386.10,386.10,,,,,,
Virgin Money,Medical Only,55,Days,55,Days,70,74,313.73,627.46,627.46,270.27,540.54,540.54,256.76,513.52,513.52,223.39,446.78,446.78,193.05,386.10,386.10,,,,,,
Virgin Money,Medical Only,56,Days,56,Days,70,74,318.15,636.30,636.30,274.56,549.12,549.12,259.76,519.52,519.52,224.92,449.84,449.84,195.91,391.82,391.82,,,,,,
Virgin Money,Medical Only,57,Days,57,Days,70,74,321.09,642.18,642.18,277.42,554.84,554.84,261.26,522.52,522.52,227.98,455.96,455.96,197.34,394.68,394.68,,,,,,
Virgin Money,Medical Only,58,Days,58,Days,70,74,325.51,651.02,651.02,281.71,563.42,563.42,265.77,531.54,531.54,229.52,459.04,459.04,200.20,400.40,400.40,,,,,,
Virgin Money,Medical Only,59,Days,59,Days,70,74,326.98,653.96,653.96,283.14,566.28,566.28,265.77,531.54,531.54,232.58,465.16,465.16,201.63,403.26,403.26,,,,,,
Virgin Money,Medical Only,60,Days,62,Days,70,74,331.40,662.80,662.80,287.43,574.86,574.86,270.27,540.54,540.54,234.11,468.22,468.22,204.49,408.98,408.98,,,,,,
Virgin Money,Medical Only,63,Days,92,Days,70,74,431.56,863.12,863.12,373.23,746.46,746.46,351.35,702.70,702.70,306.02,612.04,612.04,265.98,531.96,531.96,,,,,,
Virgin Money,Medical Only,93,Days,123,Days,70,74,508.15,1016.30,1016.30,440.44,880.88,880.88,414.41,828.82,828.82,358.04,716.08,716.08,313.17,626.34,626.34,,,,,,
Virgin Money,Medical Only,124,Days,153,Days,70,74,592.11,1184.22,1184.22,513.37,1026.74,1026.74,481.98,963.96,963.96,417.72,835.44,835.44,364.65,729.30,729.30,,,,,,
Virgin Money,Medical Only,154,Days,184,Days,70,74,667.22,1334.44,1334.44,577.72,1155.44,1155.44,545.04,1090.08,1090.08,471.27,942.54,942.54,411.84,823.68,823.68,,,,,,
Virgin Money,Medical Only,185,Days,215,Days,70,74,768.85,1537.70,1537.70,664.95,1329.90,1329.90,626.13,1252.26,1252.26,544.72,1089.44,1089.44,474.76,949.52,949.52,,,,,,
Virgin Money,Medical Only,216,Days,245,Days,70,74,848.39,1696.78,1696.78,733.59,1467.18,1467.18,692.19,1384.38,1384.38,599.80,1199.60,1199.60,523.38,1046.76,1046.76,,,,,,
Virgin Money,Medical Only,246,Days,276,Days,70,74,927.93,1855.86,1855.86,802.23,1604.46,1604.46,756.76,1513.52,1513.52,656.41,1312.82,1312.82,573.43,1146.86,1146.86,,,,,,
Virgin Money,Medical Only,277,Days,306,Days,70,74,1005.99,2011.98,2011.98,869.44,1738.88,1738.88,819.82,1639.64,1639.64,709.97,1419.94,1419.94,620.62,1241.24,1241.24,,,,,,
Virgin Money,Medical Only,307,Days,337,Days,70,74,1091.42,2182.84,2182.84,943.80,1887.60,1887.60,890.39,1780.78,1780.78,771.17,1542.34,1542.34,673.53,1347.06,1347.06,,,,,,
Virgin Money,Medical Only,338,Days,365,Days,70,74,1148.86,2297.72,2297.72,993.85,1987.70,1987.70,936.94,1873.88,1873.88,812.48,1624.96,1624.96,707.85,1415.70,1415.70,,,,,,
Virgin Money,Essentials,1,Days,3,Days,16,24,60.77,121.54,121.54,52.00,104.00,104.00,50.40,100.80,100.80,43.87,87.74,87.74,38.00,76.00,76.00,,,,,,
Virgin Money,Essentials,4,Days,4,Days,16,24,61.80,123.60,123.60,54.00,108.00,108.00,51.45,102.90,102.90,44.94,89.88,89.88,39.00,78.00,78.00,,,,,,
Virgin Money,Essentials,5,Days,5,Days,16,24,63.86,127.72,127.72,56.00,112.00,112.00,52.50,105.00,105.00,46.01,92.02,92.02,40.00,80.00,80.00,,,,,,
Virgin Money,Essentials,6,Days,6,Days,16,24,78.28,156.56,156.56,67.00,134.00,134.00,63.00,126.00,126.00,54.57,109.14,109.14,49.00,98.00,98.00,,,,,,
Virgin Money,Essentials,7,Days,7,Days,16,24,80.34,160.68,160.68,70.00,140.00,140.00,65.10,130.20,130.20,55.64,111.28,111.28,50.00,100.00,100.00,,,,,,
Virgin Money,Essentials,8,Days,8,Days,16,24,80.34,160.68,160.68,70.00,140.00,140.00,65.10,130.20,130.20,55.64,111.28,111.28,50.00,100.00,100.00,,,,,,
Virgin Money,Essentials,9,Days,9,Days,16,24,82.40,164.80,164.80,71.00,142.00,142.00,67.20,134.40,134.40,57.78,115.56,115.56,50.00,100.00,100.00,,,,,,
Virgin Money,Essentials,10,Days,10,Days,16,24,83.43,166.86,166.86,73.00,146.00,146.00,68.25,136.50,136.50,59.92,119.84,119.84,52.00,104.00,104.00,,,,,,
Virgin Money,Essentials,11,Days,11,Days,16,24,87.55,175.10,175.10,75.00,150.00,150.00,70.35,140.70,140.70,62.06,124.12,124.12,52.00,104.00,104.00,,,,,,
Virgin Money,Essentials,12,Days,12,Days,16,24,89.61,179.22,179.22,78.00,156.00,156.00,73.50,147.00,147.00,63.13,126.26,126.26,55.00,110.00,110.00,,,,,,
Virgin Money,Essentials,13,Days,13,Days,16,24,90.64,181.28,181.28,78.00,156.00,156.00,74.55,149.10,149.10,63.13,126.26,126.26,56.00,112.00,112.00,,,,,,
Virgin Money,Essentials,14,Days,14,Days,16,24,92.70,185.40,185.40,80.00,160.00,160.00,75.60,151.20,151.20,65.27,130.54,130.54,57.00,114.00,114.00,,,,,,
Virgin Money,Essentials,15,Days,15,Days,16,24,96.82,193.64,193.64,83.00,166.00,166.00,78.75,157.50,157.50,67.41,134.82,134.82,59.00,118.00,118.00,,,,,,
Virgin Money,Essentials,16,Days,16,Days,16,24,98.88,197.76,197.76,86.00,172.00,172.00,80.85,161.70,161.70,69.55,139.10,139.10,61.00,122.00,122.00,,,,,,
Virgin Money,Essentials,17,Days,17,Days,16,24,106.09,212.18,212.18,92.00,184.00,184.00,86.10,172.20,172.20,74.90,149.80,149.80,65.00,130.00,130.00,,,,,,
Virgin Money,Essentials,18,Days,18,Days,16,24,109.18,218.36,218.36,94.00,188.00,188.00,89.25,178.50,178.50,77.04,154.08,154.08,66.00,132.00,132.00,,,,,,
Virgin Money,Essentials,19,Days,19,Days,16,24,113.30,226.60,226.60,98.00,196.00,196.00,92.40,184.80,184.80,80.25,160.50,160.50,70.00,140.00,140.00,,,,,,
Virgin Money,Essentials,20,Days,20,Days,16,24,115.36,230.72,230.72,101.00,202.00,202.00,94.50,189.00,189.00,81.32,162.64,162.64,71.00,142.00,142.00,,,,,,
